Driver,DriverName,Team,Session,LapNumber,Stint,Compound,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s
BOT,BOT,Kick Sauber,R,39.0,3.0,HARD,83.172,21.351,38.707,23.114
BOT,BOT,Kick Sauber,R,40.0,3.0,HARD,83.591,25.699,36.982,20.91
BOT,BOT,Kick Sauber,R,41.0,3.0,HARD,80.23,20.84,37.609,21.781
BOT,BOT,Kick Sauber,R,42.0,3.0,HARD,82.109,21.522,38.992,21.595
BOT,BOT,Kick Sauber,R,43.0,3.0,HARD,80.912,21.295,37.891,21.726
BOT,BOT,Kick Sauber,R,44.0,3.0,HARD,79.772,20.988,37.634,21.15
BOT,BOT,Kick Sauber,R,45.0,3.0,HARD,80.043,20.596,37.595,21.852
BOT,BOT,Kick Sauber,R,46.0,3.0,HARD,80.417,21.056,38.04,21.321
BOT,BOT,Kick Sauber,R,47.0,3.0,HARD,82.969,21.815,40.364,20.79
BOT,BOT,Kick Sauber,R,48.0,3.0,HARD,80.562,20.614,36.907,23.041
BOT,BOT,Kick Sauber,R,49.0,3.0,HARD,80.818,21.0,38.43,21.388
BOT,BOT,Kick Sauber,R,50.0,3.0,HARD,80.239,21.11,37.782,21.347
BOT,BOT,Kick Sauber,R,51.0,3.0,HARD,77.205,20.383,36.319,20.503
BOT,BOT,Kick Sauber,R,52.0,3.0,HARD,77.202,20.149,36.375,20.678
BOT,BOT,Kick Sauber,R,53.0,3.0,HARD,78.456,20.365,36.897,21.194
BOT,BOT,Kick Sauber,R,54.0,3.0,HARD,79.403,21.01,37.292,21.101
BOT,BOT,Kick Sauber,R,55.0,3.0,HARD,80.375,20.934,37.504,21.937
BOT,BOT,Kick Sauber,R,56.0,3.0,HARD,81.657,20.934,39.91,20.813
BOT,BOT,Kick Sauber,R,57.0,3.0,HARD,78.994,20.852,37.066,21.076
BOT,BOT,Kick Sauber,R,58.0,3.0,HARD,79.28,20.765,37.415,21.1
BOT,BOT,Kick Sauber,R,59.0,3.0,HARD,78.999,20.786,37.292,20.921
BOT,BOT,Kick Sauber,R,60.0,3.0,HARD,79.069,20.849,37.273,20.947
BOT,BOT,Kick Sauber,R,61.0,3.0,HARD,78.623,20.646,37.139,20.838
BOT,BOT,Kick Sauber,R,62.0,3.0,HARD,78.964,20.844,37.164,20.956
BOT,BOT,Kick Sauber,R,63.0,3.0,HARD,79.024,20.788,36.997,21.239
BOT,BOT,Kick Sauber,R,64.0,3.0,HARD,78.531,20.483,36.993,21.055
BOT,BOT,Kick Sauber,R,65.0,3.0,HARD,78.642,20.564,37.167,20.911
BOT,BOT,Kick Sauber,R,66.0,3.0,HARD,78.383,20.511,36.989,20.883
BOT,BOT,Kick Sauber,R,67.0,3.0,HARD,78.467,20.673,37.024,20.77
BOT,BOT,Kick Sauber,R,68.0,3.0,HARD,78.052,20.418,36.904,20.73
BOT,BOT,Kick Sauber,R,69.0,3.0,HARD,78.088,20.388,36.787,20.913
BOT,BOT,Kick Sauber,R,70.0,3.0,HARD,78.778,20.81,37.145,20.823
BOT,BOT,Kick Sauber,R,71.0,3.0,HARD,78.104,20.559,36.926,20.619
BOT,BOT,Kick Sauber,R,72.0,3.0,HARD,78.347,20.615,36.905,20.827
BOT,BOT,Kick Sauber,R,73.0,3.0,HARD,80.068,20.643,38.66,20.765
BOT,BOT,Kick Sauber,R,74.0,3.0,HARD,78.318,20.309,36.981,21.028
BOT,BOT,Kick Sauber,R,75.0,3.0,HARD,78.779,20.906,37.135,20.738
BOT,BOT,Kick Sauber,R,76.0,3.0,HARD,78.774,20.593,37.242,20.939
STR,STR,Aston Martin,R,1.0,1.0,HARD,2502.648,,59.54,
STR,STR,Aston Martin,R,2.0,2.0,MEDIUM,134.844,27.146,39.531,68.167
STR,STR,Aston Martin,R,3.0,2.0,MEDIUM,88.303,25.677,40.557,22.069
STR,STR,Aston Martin,R,4.0,2.0,MEDIUM,83.354,22.061,39.219,22.074
STR,STR,Aston Martin,R,5.0,2.0,MEDIUM,83.731,22.635,39.111,21.985
STR,STR,Aston Martin,R,6.0,2.0,MEDIUM,82.977,22.27,38.549,22.158
STR,STR,Aston Martin,R,7.0,2.0,MEDIUM,82.634,22.108,38.619,21.907
STR,STR,Aston Martin,R,8.0,2.0,MEDIUM,81.653,21.713,38.133,21.807
STR,STR,Aston Martin,R,9.0,2.0,MEDIUM,82.09,21.688,38.358,22.044
STR,STR,Aston Martin,R,10.0,2.0,MEDIUM,81.725,21.646,38.242,21.837
STR,STR,Aston Martin,R,11.0,2.0,MEDIUM,81.517,21.36,38.334,21.823
STR,STR,Aston Martin,R,12.0,2.0,MEDIUM,81.471,21.177,38.425,21.869
STR,STR,Aston Martin,R,13.0,2.0,MEDIUM,81.314,21.223,38.017,22.074
STR,STR,Aston Martin,R,14.0,2.0,MEDIUM,80.427,20.801,37.389,22.237
STR,STR,Aston Martin,R,15.0,2.0,MEDIUM,80.781,21.07,37.758,21.953
STR,STR,Aston Martin,R,16.0,2.0,MEDIUM,81.189,21.576,37.784,21.829
STR,STR,Aston Martin,R,17.0,2.0,MEDIUM,81.97,21.68,38.423,21.867
STR,STR,Aston Martin,R,18.0,2.0,MEDIUM,80.698,21.328,37.86,21.51
STR,STR,Aston Martin,R,19.0,2.0,MEDIUM,80.353,21.281,37.134,21.938
STR,STR,Aston Martin,R,20.0,2.0,MEDIUM,79.398,20.88,37.147,21.371
STR,STR,Aston Martin,R,21.0,2.0,MEDIUM,79.016,20.854,37.059,21.103
STR,STR,Aston Martin,R,22.0,2.0,MEDIUM,81.307,21.677,37.718,21.912
STR,STR,Aston Martin,R,23.0,2.0,MEDIUM,81.188,21.372,38.086,21.73
STR,STR,Aston Martin,R,24.0,2.0,MEDIUM,81.621,21.615,38.073,21.933
STR,STR,Aston Martin,R,25.0,2.0,MEDIUM,80.506,21.01,37.97,21.526
STR,STR,Aston Martin,R,26.0,2.0,MEDIUM,80.589,21.064,37.845,21.68
STR,STR,Aston Martin,R,27.0,2.0,MEDIUM,80.307,20.676,37.768,21.863
STR,STR,Aston Martin,R,28.0,2.0,MEDIUM,80.131,21.068,37.569,21.494
STR,STR,Aston Martin,R,29.0,2.0,MEDIUM,79.464,20.986,37.085,21.393
STR,STR,Aston Martin,R,30.0,2.0,MEDIUM,81.422,21.242,37.987,22.193
STR,STR,Aston Martin,R,31.0,2.0,MEDIUM,82.535,22.064,38.602,21.869
STR,STR,Aston Martin,R,32.0,2.0,MEDIUM,81.252,21.475,37.876,21.901
STR,STR,Aston Martin,R,33.0,2.0,MEDIUM,80.536,21.06,37.742,21.734
STR,STR,Aston Martin,R,34.0,2.0,MEDIUM,79.789,20.814,37.648,21.327
STR,STR,Aston Martin,R,35.0,2.0,MEDIUM,79.497,20.895,37.055,21.547
STR,STR,Aston Martin,R,36.0,2.0,MEDIUM,79.297,20.785,37.112,21.4
STR,STR,Aston Martin,R,37.0,2.0,MEDIUM,79.638,20.936,37.247,21.455
STR,STR,Aston Martin,R,38.0,2.0,MEDIUM,79.706,21.191,37.187,21.328
STR,STR,Aston Martin,R,39.0,2.0,MEDIUM,79.867,21.184,37.236,21.447
STR,STR,Aston Martin,R,40.0,2.0,MEDIUM,80.45,21.374,37.532,21.544
STR,STR,Aston Martin,R,41.0,2.0,MEDIUM,80.2,21.21,37.513,21.477
STR,STR,Aston Martin,R,42.0,2.0,MEDIUM,97.062,21.187,37.289,38.586
STR,STR,Aston Martin,R,43.0,3.0,HARD,82.775,24.327,37.385,21.063
STR,STR,Aston Martin,R,44.0,3.0,HARD,78.551,20.552,37.005,20.994
STR,STR,Aston Martin,R,45.0,3.0,HARD,78.806,20.484,37.023,21.299
STR,STR,Aston Martin,R,46.0,3.0,HARD,78.296,20.529,36.671,21.096
STR,STR,Aston Martin,R,47.0,3.0,HARD,78.062,20.222,36.815,21.025
STR,STR,Aston Martin,R,48.0,3.0,HARD,109.132,20.243,40.645,48.244
STR,STR,Aston Martin,R,49.0,4.0,SOFT,79.089,22.278,35.985,20.826
STR,STR,Aston Martin,R,50.0,4.0,SOFT,77.788,20.305,36.497,20.986
STR,STR,Aston Martin,R,51.0,4.0,SOFT,76.982,20.155,36.191,20.636
STR,STR,Aston Martin,R,52.0,4.0,SOFT,77.35,20.008,36.517,20.825
STR,STR,Aston Martin,R,53.0,4.0,SOFT,81.547,20.14,38.505,22.902
STR,STR,Aston Martin,R,54.0,4.0,SOFT,80.571,20.602,38.634,21.335
STR,STR,Aston Martin,R,55.0,4.0,SOFT,79.963,21.262,37.584,21.117
STR,STR,Aston Martin,R,56.0,4.0,SOFT,77.279,20.547,35.89,20.842
STR,STR,Aston Martin,R,57.0,4.0,SOFT,76.914,20.106,35.937,20.871
STR,STR,Aston Martin,R,58.0,4.0,SOFT,77.156,20.193,36.244,20.719
STR,STR,Aston Martin,R,59.0,4.0,SOFT,76.71,19.891,35.991,20.828
STR,STR,Aston Martin,R,60.0,4.0,SOFT,77.326,20.162,36.547,20.617
STR,STR,Aston Martin,R,61.0,4.0,SOFT,78.298,20.494,36.945,20.859
STR,STR,Aston Martin,R,62.0,4.0,SOFT,79.07,20.936,37.065,21.069
STR,STR,Aston Martin,R,63.0,4.0,SOFT,79.1,20.758,36.95,21.392
STR,STR,Aston Martin,R,64.0,4.0,SOFT,78.425,20.463,36.961,21.001
STR,STR,Aston Martin,R,65.0,4.0,SOFT,78.732,20.644,37.021,21.067
STR,STR,Aston Martin,R,66.0,4.0,SOFT,78.748,20.611,37.007,21.13
STR,STR,Aston Martin,R,67.0,4.0,SOFT,78.636,20.703,36.929,21.004
STR,STR,Aston Martin,R,68.0,4.0,SOFT,78.057,20.359,36.667,21.031
STR,STR,Aston Martin,R,69.0,4.0,SOFT,78.275,20.38,36.796,21.099
STR,STR,Aston Martin,R,70.0,4.0,SOFT,78.557,20.529,37.064,20.964
STR,STR,Aston Martin,R,71.0,4.0,SOFT,78.464,20.412,36.958,21.094
STR,STR,Aston Martin,R,72.0,4.0,SOFT,78.332,20.367,37.025,20.94
STR,STR,Aston Martin,R,73.0,4.0,SOFT,80.709,20.332,39.233,21.144
STR,STR,Aston Martin,R,74.0,4.0,SOFT,78.23,20.371,36.747,21.112
STR,STR,Aston Martin,R,75.0,4.0,SOFT,78.511,20.386,37.011,21.114
STR,STR,Aston Martin,R,76.0,4.0,SOFT,78.623,20.405,37.002,21.216
SAR,SAR,Williams,R,1.0,1.0,HARD,2516.858,,61.643,
SAR,SAR,Williams,R,2.0,2.0,HARD,121.235,26.633,39.728,54.874
SAR,SAR,Williams,R,3.0,2.0,HARD,90.077,26.856,40.929,22.292
SAR,SAR,Williams,R,4.0,2.0,HARD,83.682,21.741,39.183,22.758
SAR,SAR,Williams,R,5.0,2.0,HARD,83.674,21.831,39.228,22.615
SAR,SAR,Williams,R,6.0,2.0,HARD,82.739,21.755,38.678,22.306
SAR,SAR,Williams,R,7.0,2.0,HARD,82.899,21.942,38.54,22.417
SAR,SAR,Williams,R,8.0,2.0,HARD,82.221,21.582,38.156,22.483
SAR,SAR,Williams,R,9.0,2.0,HARD,81.679,21.538,37.874,22.267
SAR,SAR,Williams,R,10.0,2.0,HARD,81.944,21.541,38.354,22.049
SAR,SAR,Williams,R,11.0,2.0,HARD,81.492,21.574,37.832,22.086
SAR,SAR,Williams,R,12.0,2.0,HARD,81.404,21.621,37.875,21.908
SAR,SAR,Williams,R,13.0,2.0,HARD,81.499,21.43,37.879,22.19
SAR,SAR,Williams,R,14.0,2.0,HARD,81.219,21.48,37.897,21.842
SAR,SAR,Williams,R,15.0,2.0,HARD,81.34,21.472,38.159,21.709
SAR,SAR,Williams,R,16.0,2.0,HARD,80.646,20.927,37.89,21.829
SAR,SAR,Williams,R,17.0,2.0,HARD,81.016,21.263,37.825,21.928
SAR,SAR,Williams,R,18.0,2.0,HARD,81.031,21.234,37.936,21.861
SAR,SAR,Williams,R,19.0,2.0,HARD,81.221,21.335,38.02,21.866
SAR,SAR,Williams,R,20.0,2.0,HARD,80.853,21.147,38.153,21.553
SAR,SAR,Williams,R,21.0,2.0,HARD,80.849,21.285,37.812,21.752
SAR,SAR,Williams,R,22.0,2.0,HARD,80.897,21.237,38.089,21.571
SAR,SAR,Williams,R,23.0,2.0,HARD,80.593,21.24,37.907,21.446
SAR,SAR,Williams,R,24.0,2.0,HARD,80.395,21.011,37.72,21.664
SAR,SAR,Williams,R,25.0,2.0,HARD,80.903,21.186,37.918,21.799
SAR,SAR,Williams,R,26.0,2.0,HARD,80.929,21.388,37.795,21.746
SAR,SAR,Williams,R,27.0,2.0,HARD,81.231,21.389,37.969,21.873
SAR,SAR,Williams,R,28.0,2.0,HARD,81.604,21.725,38.047,21.832
SAR,SAR,Williams,R,29.0,2.0,HARD,81.334,21.525,37.905,21.904
SAR,SAR,Williams,R,30.0,2.0,HARD,80.84,21.438,37.701,21.701
SAR,SAR,Williams,R,31.0,2.0,HARD,80.775,21.304,37.708,21.763
SAR,SAR,Williams,R,32.0,2.0,HARD,80.797,21.346,37.737,21.714
SAR,SAR,Williams,R,33.0,2.0,HARD,80.53,21.295,37.569,21.666
SAR,SAR,Williams,R,34.0,2.0,HARD,80.738,21.107,37.635,21.996
SAR,SAR,Williams,R,35.0,2.0,HARD,80.584,21.221,37.6,21.763
SAR,SAR,Williams,R,36.0,2.0,HARD,81.134,21.506,37.834,21.794
SAR,SAR,Williams,R,37.0,2.0,HARD,81.404,21.501,38.001,21.902
SAR,SAR,Williams,R,38.0,2.0,HARD,81.131,21.462,37.841,21.828
SAR,SAR,Williams,R,39.0,2.0,HARD,81.273,21.384,38.043,21.846
SAR,SAR,Williams,R,40.0,2.0,HARD,81.78,21.227,37.878,22.675
SAR,SAR,Williams,R,41.0,2.0,HARD,84.378,21.524,40.94,21.914
SAR,SAR,Williams,R,42.0,2.0,HARD,81.87,21.73,38.385,21.755
SAR,SAR,Williams,R,43.0,2.0,HARD,80.552,21.033,37.794,21.725
SAR,SAR,Williams,R,44.0,2.0,HARD,79.511,20.889,37.323,21.299
SAR,SAR,Williams,R,45.0,2.0,HARD,80.72,20.922,38.046,21.752
SAR,SAR,Williams,R,46.0,2.0,HARD,80.124,20.964,37.598,21.562
SAR,SAR,Williams,R,47.0,2.0,HARD,79.888,20.969,37.668,21.251
SAR,SAR,Williams,R,48.0,2.0,HARD,80.97,20.941,37.593,22.436
SAR,SAR,Williams,R,49.0,2.0,HARD,83.966,23.115,39.299,21.552
SAR,SAR,Williams,R,50.0,2.0,HARD,80.292,21.048,37.75,21.494
SAR,SAR,Williams,R,51.0,2.0,HARD,81.817,21.035,39.022,21.76
SAR,SAR,Williams,R,52.0,2.0,HARD,80.78,21.105,38.055,21.62
SAR,SAR,Williams,R,53.0,2.0,HARD,81.318,20.956,37.797,22.565
SAR,SAR,Williams,R,54.0,2.0,HARD,82.289,21.983,38.675,21.631
SAR,SAR,Williams,R,55.0,2.0,HARD,80.342,21.022,37.718,21.602
SAR,SAR,Williams,R,56.0,2.0,HARD,81.474,21.793,38.053,21.628
SAR,SAR,Williams,R,57.0,2.0,HARD,97.746,21.14,38.317,38.289
SAR,SAR,Williams,R,58.0,3.0,MEDIUM,79.809,23.376,36.212,20.221
SAR,SAR,Williams,R,59.0,3.0,MEDIUM,75.594,19.801,35.692,20.101
SAR,SAR,Williams,R,60.0,3.0,MEDIUM,75.58,19.777,35.627,20.176
SAR,SAR,Williams,R,61.0,3.0,MEDIUM,75.558,19.89,35.556,20.112
SAR,SAR,Williams,R,62.0,3.0,MEDIUM,75.525,19.733,35.631,20.161
SAR,SAR,Williams,R,63.0,3.0,MEDIUM,75.688,19.671,35.794,20.223
SAR,SAR,Williams,R,64.0,3.0,MEDIUM,76.895,19.927,35.952,21.016
SAR,SAR,Williams,R,65.0,3.0,MEDIUM,79.869,20.922,37.545,21.402
SAR,SAR,Williams,R,66.0,3.0,MEDIUM,80.799,20.93,37.695,22.174
SAR,SAR,Williams,R,67.0,3.0,MEDIUM,80.347,20.519,37.497,22.331
SAR,SAR,Williams,R,68.0,3.0,MEDIUM,80.004,22.775,36.827,20.402
SAR,SAR,Williams,R,69.0,3.0,MEDIUM,76.077,19.786,35.869,20.422
SAR,SAR,Williams,R,70.0,3.0,MEDIUM,76.866,20.177,36.262,20.427
SAR,SAR,Williams,R,71.0,3.0,MEDIUM,76.326,19.937,35.991,20.398
SAR,SAR,Williams,R,72.0,3.0,MEDIUM,76.402,19.872,36.122,20.408
SAR,SAR,Williams,R,73.0,3.0,MEDIUM,76.37,19.871,36.033,20.466
SAR,SAR,Williams,R,74.0,3.0,MEDIUM,76.863,20.047,36.521,20.295
SAR,SAR,Williams,R,75.0,3.0,MEDIUM,76.324,19.872,35.946,20.506
SAR,SAR,Williams,R,76.0,3.0,MEDIUM,77.197,20.107,36.716,20.374
ZHO,ZHO,Kick Sauber,R,1.0,1.0,MEDIUM,2526.253,,49.767,
ZHO,ZHO,Kick Sauber,R,2.0,2.0,HARD,112.131,28.552,39.859,43.72
ZHO,ZHO,Kick Sauber,R,3.0,2.0,HARD,90.396,26.896,41.393,22.107
ZHO,ZHO,Kick Sauber,R,4.0,2.0,HARD,83.698,21.765,39.055,22.878
ZHO,ZHO,Kick Sauber,R,5.0,2.0,HARD,83.494,21.829,39.045,22.62
ZHO,ZHO,Kick Sauber,R,6.0,2.0,HARD,82.649,21.728,38.731,22.19
ZHO,ZHO,Kick Sauber,R,7.0,2.0,HARD,82.934,22.206,38.439,22.289
ZHO,ZHO,Kick Sauber,R,8.0,2.0,HARD,82.182,21.642,38.286,22.254
ZHO,ZHO,Kick Sauber,R,9.0,2.0,HARD,81.81,21.629,37.916,22.265
ZHO,ZHO,Kick Sauber,R,10.0,2.0,HARD,81.944,21.518,38.27,22.156
ZHO,ZHO,Kick Sauber,R,11.0,2.0,HARD,81.563,21.747,37.966,21.85
ZHO,ZHO,Kick Sauber,R,12.0,2.0,HARD,81.193,21.595,37.756,21.842
ZHO,ZHO,Kick Sauber,R,13.0,2.0,HARD,81.529,21.767,37.831,21.931
ZHO,ZHO,Kick Sauber,R,14.0,2.0,HARD,81.264,21.602,37.891,21.771
ZHO,ZHO,Kick Sauber,R,15.0,2.0,HARD,81.447,21.425,38.247,21.775
ZHO,ZHO,Kick Sauber,R,16.0,2.0,HARD,80.481,21.128,37.569,21.784
ZHO,ZHO,Kick Sauber,R,17.0,2.0,HARD,80.979,21.477,37.6,21.902
ZHO,ZHO,Kick Sauber,R,18.0,2.0,HARD,80.911,21.373,37.878,21.66
ZHO,ZHO,Kick Sauber,R,19.0,2.0,HARD,81.42,21.577,37.827,22.016
ZHO,ZHO,Kick Sauber,R,20.0,2.0,HARD,80.904,21.275,37.894,21.735
ZHO,ZHO,Kick Sauber,R,21.0,2.0,HARD,80.669,21.235,37.764,21.67
ZHO,ZHO,Kick Sauber,R,22.0,2.0,HARD,81.083,21.441,37.938,21.704
ZHO,ZHO,Kick Sauber,R,23.0,2.0,HARD,80.792,21.275,37.842,21.675
ZHO,ZHO,Kick Sauber,R,24.0,2.0,HARD,80.347,21.064,37.587,21.696
ZHO,ZHO,Kick Sauber,R,25.0,2.0,HARD,80.763,21.13,37.799,21.834
ZHO,ZHO,Kick Sauber,R,26.0,2.0,HARD,80.869,21.433,37.643,21.793
ZHO,ZHO,Kick Sauber,R,27.0,2.0,HARD,81.293,21.425,37.959,21.909
